sentences,labels
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['CONCLUSION', ':', 'The', 'new', 'quinolone', 'derivatives', '(', 'levofloxacin', ',', 'sparfloxacin', ',', 'grepafloxacin', ',', 'trovafloxacin', ',', 'gatifloxacin', 'and', 'moxifloxacin', '),', 'also', 'called', 'gyrase', 'inhibitors', ',', 'are', 'known', 'for', 'their', 'potential', 'to', 'cause', 'central', 'nervous', 'system-related', 'adverse', 'effects', ',', 'including', 'headache', ',', 'dizziness', 'and', 'insomnia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['Here', ',', 'we', 'describe', 'levofloxacin', '-', 'induced', 'delirium', 'with', 'psychotic', 'features', 'in', 'a', 'relatively', 'young', ',', 'otherwise', 'healthy', 'female', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Levofloxacin', '-', 'induced', 'delirium', 'with', 'psychotic', 'features', '.']","['B-drug', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O']"
"['RESULTS', ':', 'A', 'previously', 'healthy', '42-year-old', 'woman', 'presented', 'with', 'acute-onset', 'delirium', 'with', 'psychotic', 'features', 'as', 'a', 'consequence', 'of', 'levofloxacin', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['CONCLUSIONS', ':', 'Clinicians', 'should', 'be', 'aware', 'that', ""Crohn's"", 'disease', 'is', 'a', 'potential', 'novel', 'adverse', 'drug', 'effect', 'of', 'Copaxone', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Development', 'of', ""Crohn's"", 'disease', 'in', 'a', 'patient', 'with', 'multiple', 'sclerosis', 'treated', 'with', 'copaxone', '.']","['O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['RESULTS', ':', 'Our', 'patient', 'developed', ""Crohn's"", 'disease', 'while', 'on', 'Copaxone', 'treatment', 'as', 'a', 'consequence', 'of', 'long-term', 'immunosuppression', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['RESULTS', ':', 'Our', 'patient', 'developed', ""Crohn's"", 'disease', 'while', 'on', 'Copaxone', 'treatment', 'as', 'a', 'consequence', 'of', 'long-term', 'immunosuppression', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['She', 'had', 'been', 'on', 'Copaxone', '20', 'mg/day', 'treatment', 'for', '2', 'years', 'when', 'she', 'first', 'exhibited', 'gastrointestinal', 'symptoms', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['The', 'authors', 'present', 'a', 'case', 'study', 'of', 'a', 'mentally', 'healthy', 'man', 'who', 'repeatedly', 'experienced', 'short-lived', ',', 'obsessional-like', 'suicidal', 'ideas', 'and', 'images', 'after', 'ingestion', 'of', 'the', 'anti-fungal', 'drug', 'ketoconazole', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['During', 'intravenous', 'treatment', 'with', 'terlipressin', 'for', 'recurrent', 'gastrointestinal', '(', 'GI', ')', 'bleeding', ',', 'a', '50-year-old', 'male', 'with', 'no', 'history', 'of', 'heart', 'disease', 'developed', 'a', 'newly', 'prolonged', 'QT', 'interval', 'and', 'torsade', 'de', 'pointes', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['During', 'intravenous', 'treatment', 'with', 'terlipressin', 'for', 'recurrent', 'gastrointestinal', '(', 'GI', ')', 'bleeding', ',', 'a', '50-year-old', 'male', 'with', 'no', 'history', 'of', 'heart', 'disease', 'developed', 'a', 'newly', 'prolonged', 'QT', 'interval', 'and', 'torsade', 'de', 'pointes', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O']"
"['Terlipressin', '-', 'induced', 'ventricular', 'arrhythmia', '.']","['B-drug', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['Spontaneous', 'nasal', 'septal', 'perforation', 'with', 'antiangiogenic', 'bevacizumab', 'therapy', '.']","['B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'B-drug', 'O', 'O']"
"['This', 'case', 'describes', 'a', '52-year-old', 'white', 'woman', 'who', 'developed', 'a', 'spontaneous', 'nasal', 'septal', 'perforation', 'after', 'given', 'the', 'antiangiogenic', 'drug', ',', 'bevacizumab', ',', 'for', 'metastatic', 'ovarian', 'cancer', 'treatment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', '37-year-old', 'woman', 'with', 'relapsing', 'invasive', 'vertebral', 'aspergillosis', 'received', 'intravenous', 'VRC', 'and', 'developed', 'angio-oedema', '10', 'days', 'after', 'starting', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Angio-oedema', 'as', 'an', 'unusual', 'tolerable', 'side', 'effect', 'of', 'voriconazole', 'therapy', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['Here', ',', 'we', 'report', 'a', 'case', 'of', 'angio-oedema', 'associated', 'with', 'VRC', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'B-drug', 'O', 'O']"
"['To', 'our', 'knowledge', ',', 'this', 'is', 'the', 'first', 'report', 'of', 'an', 'angio-oedema', 'associated', 'with', 'VRC', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'B-drug', 'O']"
"['Voriconazole', '(', 'VRC', ')', 'has', 'not', 'previously', 'been', 'reported', 'to', 'cause', 'angio-oedema', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['Voriconazole', '(', 'VRC', ')', 'has', 'not', 'previously', 'been', 'reported', 'to', 'cause', 'angio-oedema', '.']","['O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['Multiple', 'seizures', 'after', 'bupropion', 'overdose', 'in', 'a', 'small', 'child', '.']","['B-effect', 'I-effect', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'patient', 'experienced', 'hallucinations', ',', 'agitation', ',', 'vomiting', ',', 'tachycardia', 'and', 'seizures', 'after', 'ingestion', 'of', '1050', '(', '48', 'mg/kg', ')', 'of', 'extended-release', 'bupropion', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['The', 'patient', 'experienced', 'hallucinations', ',', 'agitation', ',', 'vomiting', ',', 'tachycardia', 'and', 'seizures', 'after', 'ingestion', 'of', '1050', '(', '48', 'mg/kg', ')', 'of', 'extended-release', 'bupropion', '.']","['O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['The', 'patient', 'experienced', 'hallucinations', ',', 'agitation', ',', 'vomiting', ',', 'tachycardia', 'and', 'seizures', 'after', 'ingestion', 'of', '1050', '(', '48', 'mg/kg', ')', 'of', 'extended-release', 'bupropion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['The', 'patient', 'experienced', 'hallucinations', ',', 'agitation', ',', 'vomiting', ',', 'tachycardia', 'and', 'seizures', 'after', 'ingestion', 'of', '1050', '(', '48', 'mg/kg', ')', 'of', 'extended-release', 'bupropion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['The', 'patient', 'experienced', 'hallucinations', ',', 'agitation', ',', 'vomiting', ',', 'tachycardia', 'and', 'seizures', 'after', 'ingestion', 'of', '1050', '(', '48', 'mg/kg', ')', 'of', 'extended-release', 'bupropion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['We', 'report', 'a', 'case', 'of', 'pediatric', 'bupropion', 'ingestion', 'resulting', 'in', 'multiple', 'seizures', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['Methylphenidate', '-', 'associated', 'enuresis', 'in', 'attention', 'deficit', 'hyperactivity', 'disorder', '.']","['B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O']"
"['This', 'is', 'a', 'case', 'report', 'of', 'possible', 'association', 'of', 'methylphenidate', 'and', 'enuresis', 'in', 'an', '11-year-old', 'boy', 'with', 'attention', 'deficit', 'hyperactivity', 'disorder', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cephalosporin', '-', 'induced', 'leukopenia', 'following', 'rechallenge', 'with', 'cefoxitin', '.']","['B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['CONCLUSIONS', ':', 'Cefazolin', 'was', 'a', 'probable', 'cause', 'of', 'this', ""patient's"", 'leukopenia', '.']","['O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['OBJECTIVE', ':', 'To', 'describe', 'a', 'case', 'of', 'cefazolin', '-', 'induced', 'leukopenia', 'in', 'a', 'critically', 'ill', 'patient', 'who', 'developed', 'this', 'adverse', 'reaction', 'upon', 'rechallenge', 'with', 'cefoxitin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Use', 'of', 'the', 'Naranjo', 'probability', 'scale', 'determined', 'the', 'association', 'between', 'cephalosporin', 'use', 'and', 'leukopenia', 'to', 'be', 'probable', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O']"
"['Posterior', 'reversible', 'encephalopathy', 'syndrome', '(', 'PRES', ')', 'induced', 'by', 'cyclosporine', 'use', 'in', 'a', 'patient', 'with', 'collapsing', 'focal', 'glomeruloesclerosis', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Posterior', 'reversible', 'encephalopathy', 'syndrome', '(', 'PRES', ')', 'induced', 'by', 'cyclosporine', 'use', 'in', 'a', 'patient', 'with', 'collapsing', 'focal', 'glomeruloesclerosis', '.']","['B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'describe', 'a', 'case', 'of', 'PRES', 'in', 'a', 'patient', 'with', 'collapsing', 'focal', 'glomeruloesclerosis', '(', 'collapsing', 'FGS', ')', 'with', 'complete', 'recovery', 'after', 'withdrawal', 'of', 'cyclosporine', '(', 'CSA', ').']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['We', 'describe', 'a', 'case', 'of', 'PRES', 'in', 'a', 'patient', 'with', 'collapsing', 'focal', 'glomeruloesclerosis', '(', 'collapsing', 'FGS', ')', 'with', 'complete', 'recovery', 'after', 'withdrawal', 'of', 'cyclosporine', '(', 'CSA', ').']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
